FECHA,ATM,AGU,LDO,MIR,CEN,OBL,PIN,TLA,SFE,VAL
2019-01-15,964.1617063492057,963.5416666666669,970.8154761904756,963.5416666666657,1360.5214947089955,652.6726190476179,961.3465909090913,931.0297619047633,,405.1913265306126
2019-01-16,960.0069444444438,945.8869047619049,1036.6597222222215,945.8869047619037,1265.179138321996,689.4107142857131,985.8659090909097,993.1547619047635,,457.9472789115649
2019-01-17,969.2867063492058,934.172619047619,1021.6963383838375,934.1726190476179,1351.2446145124723,690.5059523809513,1116.0823863636372,954.6547619047635,,533.5425170068031
2019-01-18,972.3819444444438,914.3690476190477,999.6824494949487,914.3690476190465,1267.2089002267578,694.7797619047609,1206.165404040405,951.3055555555572,,612.9591836734697
2019-01-19,1063.7390873015868,974.3392857142858,982.8560606060598,974.3392857142846,1247.8458049886626,724.565476190475,1168.8731060606074,935.3333333333354,,717.4889455782318
2019-01-20,1036.7986111111106,913.4880952380952,1009.8880654369775,913.4880952380942,1120.6758432539689,750.3988095238085,1290.4545454545485,896.4062500000027,,739.2083333333338
2019-01-21,1064.771825396825,920.4583333333334,1015.283898770311,920.4583333333323,1244.273065476191,793.5119047619038,971.0000000000025,893.7916666666702,,785.0357142857147
2019-01-22,1088.1884920634918,892.5178571428572,1022.2283432147555,892.5178571428562,1060.6421130952388,818.3690476190465,917.291666666668,760.4375000000053,,787.2500000000005
2019-01-23,1021.0602453102451,880.5952380952383,1028.1897703745524,880.5952380952373,1168.2671130952388,778.3928571428561,844.7083333333342,325.1666666666768,,751.4047619047624
2019-01-24,1064.560245310245,900.684523809524,1094.6940993788812,900.6845238095231,1358.2046130952388,824.0773809523798,921.8229166666674,,,756.1547619047622
2019-01-25,1057.246753246753,934.7023809523812,1091.2357660455477,934.7023809523803,1602.9188988095243,785.6488095238084,929.7666666666672,,,751.4345238095241
2019-01-26,941.6931818181816,821.7440476190478,1015.2298136645954,821.7440476190468,1759.3474702380959,726.6249999999989,878.5000000000003,,,672.5178571428573
2019-01-27,973.2467532467531,859.9107142857146,979.9999999999992,859.9107142857135,1923.223214285715,746.2976190476179,915.6071428571432,,,703.7797619047623
2019-01-28,932.8479437229435,900.666666666667,1012.3273809523803,900.666666666666,1802.7708333333342,724.1666666666655,1008.0357142857146,,,690.666666666667
2019-01-29,914.0384199134196,887.0476190476193,1051.0773809523803,887.0476190476184,1847.1904761904766,713.2202380952369,1003.0595238095241,,,706.0059523809526
2019-01-30,921.8690476190475,879.2678571428573,1040.5773809523803,879.2678571428564,1989.6746031746038,746.9345238095226,1038.761904761905,,,703.3095238095241
2019-01-31,927.3154761904759,853.1666666666669,1015.8690476190466,853.1666666666658,1670.8361291486297,711.0059523809512,1014.089285714286,,,688.4345238095241
2017-02-01,989.1607142857142,854.0714285714287,986.6488095238087,919.6666666666658,1403.2647005772012,759.8809523809512,1244.9989177489178,1016.5833333333436,1423.4166666666672,835.2142857142859
2017-02-02,1078.8809523809523,912.7023809523812,1028.7738095238085,1020.8452380952373,1357.8004148629152,892.2083333333322,1348.8042929292928,1155.7500000000052,1361.6250000000005,999.9761904761907
2017-02-03,1183.5238095238094,987.7023809523812,987.4464285714278,1105.5238095238087,1286.5623196248202,1044.8452380952372,1390.9151515151516,1173.444444444448,1428.2638888888891,1130.4166666666667
2017-02-04,1214.3452380952383,984.5833333333335,958.7023809523802,1139.1547619047608,1180.9730339105342,1034.7202380952372,1334.1439393939395,1156.8750000000027,1487.0312500000002,1199.517857142857
2017-02-05,1262.964285714286,945.2976190476193,921.3273809523799,1179.4583333333323,1130.4650673400677,1042.5654761904752,1502.608585858586,1130.4916666666688,1524.5000000000002,1242.577380952381
2017-02-06,1244.8154761904766,900.9107142857144,860.184523809523,1187.7738095238085,867.7803030303032,1018.2380952380943,1779.183712121212,1071.9652777777796,1481.152777777778,1324.0238095238094
2017-02-07,1257.3928571428573,878.0119047619049,862.8214285714276,1276.6309523809514,837.2708333333335,1096.982142857142,2577.909090909091,1122.5178571428587,1491.5297619047622,1439.9285714285716
2017-02-08,1299.6130952380956,881.7035714285715,911.4880952380944,1326.7023809523798,962.013888888889,1179.3630952380945,,1182.2043650793669,1548.7202380952385,1462.9880952380952
2017-02-09,1350.7261904761908,849.877380952381,893.107142857142,1352.9523809523798,601.2083333333337,1171.934523809523,,1144.707341269843,1626.7202380952383,1468.9047619047617
2017-02-10,1296.351190476191,807.7547619047622,907.3214285714278,1350.0330086580077,104.00000000000054,1080.2738095238087,,1132.0347222222238,1629.5000000000002,1435.6071428571427
2017-02-11,1336.2321428571436,794.1000000000003,925.4464285714278,1348.3579545454534,,1169.4583333333326,,1147.0882936507955,1644.964285714286,1463.6428571428569
2017-02-12,1309.8750000000005,805.3797619047622,927.4821428571421,1381.0378787878774,,1179.6488095238087,,1155.1061507936527,1614.589285714286,1464.821428571428
2017-02-13,1358.910714285715,816.6535714285717,949.4107142857135,1343.2499999999984,,1222.9226190476184,,1184.487103174605,1602.4702380952383,1477.1726190476184
2017-02-14,1313.2678571428578,786.766666666667,888.8690476190469,1260.4499999999982,,1158.6785714285706,,1110.1835317460334,1538.6666666666665,1440.72619047619
2017-02-15,1224.9107142857147,773.0928571428575,799.9226190476184,1111.6833333333318,,1087.6607142857133,,1032.2708333333348,1461.0416666666665,1360.85119047619
2017-02-16,1092.0773809523812,765.4011904761908,764.4642857142851,986.7583333333318,,994.4702380952373,,970.3869047619062,1323.4047619047617,1268.2857142857138
2017-02-17,1031.2500000000005,740.2321428571431,723.5059523809516,901.3787878787862,,915.0535714285705,,915.9821428571443,1237.5416666666665,1207.9702380952376
2017-02-18,918.5833333333336,674.9107142857146,658.1190476190468,861.0795454545442,,845.8214285714278,,829.4107142857158,1128.3511904761904,1112.2916666666663
2017-02-19,835.8988095238099,646.2261904761908,604.6369047619039,828.1336580086569,,801.4642857142848,,742.2857142857158,1051.9880952380952,1040.178571428571
2017-02-20,788.0000000000003,656.1071428571432,634.6369047619039,874.4821428571418,,773.6130952380943,,713.5654761904776,1056.2202380952378,967.0773809523806
2017-02-21,807.2738095238099,728.9880952380956,655.5535714285705,894.4404761904751,,808.1249999999992,,751.0000000000015,1107.690476190476,919.4523809523807
2017-02-22,799.9583333333338,737.3095238095242,655.5156926406918,873.7916666666656,,830.6428571428562,,739.1071428571443,1145.2142857142856,866.3095238095236
2017-02-23,854.1547619047624,729.3630952380956,679.4621212121202,892.2797619047609,,850.4285714285705,324.3333333333338,777.5535714285729,1166.8392857142856,833.1726190476188
2017-02-24,872.2678571428576,734.0297619047623,711.9085497835488,914.8690476190467,,868.1130952380943,483.6458333333336,800.2321428571444,1190.5416666666665,853.0476190476189
2017-02-25,904.2916666666672,763.7916666666671,745.5097402597393,962.0476190476179,,876.3809523809515,505.0694444444447,861.6071428571445,1220.2857142857144,939.517857142857
2017-02-26,931.8154761904767,803.0000000000005,763.8133116883107,1008.999999999999,,895.6428571428562,512.6666666666669,899.7738095238112,1238.0178571428573,1018.7440476190475
2017-02-27,959.7678571428575,827.071428571429,735.9918831168821,1018.797619047618,,917.3630952380944,527.1083333333333,899.3690476190493,1213.0595238095239,1112.2738095238094
2017-02-28,934.5714285714289,825.7678571428573,718.599025974025,946.7916666666654,687.6428571428578,897.999999999999,521.7638888888889,864.0297619047636,1168.3571428571431,1196.875
