,Contaminante,Fecha,aqip_median,cdmx_median
4083,O3,2019-12-30,17.28,13.0
4084,O3,2019-12-30,17.28,13.0
4085,O3,2019-10-20,13.824000000000002,12.666666666666668
4086,O3,2019-11-05,13.824000000000002,20.08333333333333
4087,O3,2019-11-07,10.476,19.25
4088,O3,2019-11-14,19.008,21.82608695652174
4089,O3,2019-12-15,36.288,40.61904761904762
4090,O3,2019-12-20,13.284,16.91304347826087
4091,O3,2019-10-15,16.848,27.69565217391305
4092,O3,2019-10-24,15.66,20.604166666666664
4093,O3,2019-10-30,15.66,25.6875
4094,O3,2019-11-09,15.66,19.52380952380953
4095,O3,2019-11-23,16.416,23.75
4096,O3,2019-11-30,15.66,24.27264492753623
4097,O3,2019-12-11,20.736,27.375
4098,O3,2019-11-29,14.688,20.07971014492753
4099,O3,2019-10-13,19.008,29.29166666666667
4100,O3,2019-10-28,19.872,29.285714285714285
4101,O3,2019-11-02,10.476,11.695652173913045
4102,O3,2019-11-03,21.6,24.523809523809533
