date, pm25, pm10, o3, no2, so2, co
2018/1/12, , 114, , , , 1
2018/1/13, , 58, , , , 1
2018/1/14, , 59, , , , 1
2018/1/15, , 38, , , , 2
2018/1/16, , 53, , , , 2
2018/1/17, , 41, , , , 2
2018/1/18, , 42, , , , 2
2018/1/19, , 83, , , , 2
2018/1/20, , 114, , , , 2
2018/1/21, , 94, , , , 2
2018/1/22, , 67, , , , 2
2018/1/23, , 62, , , , 1
2018/1/24, , 53, , , , 1
2018/1/25, , 45, , , , 1
2018/1/26, , 30, , , , 2
2018/1/27, , 137, , , , 
2018/2/7, , 99, , , , 2
2018/2/8, , 70, , , , 2
2018/2/9, , 58, , , , 2
2018/2/10, , 113, , , , 2
2018/2/11, , 87, , , , 1
2018/2/12, , 56, , , , 2
2018/2/13, , 47, , , , 2
2018/2/14, , 79, , , , 2
2018/2/15, , 115, , , , 2
2018/2/16, , 113, , , , 2
2018/2/17, , 80, , , , 2
2018/2/18, , 72, , , , 2
2018/2/19, , 45, , , , 2
2018/2/20, , 58, , , , 2
2018/2/21, , 84, , , , 2
2018/2/22, , 77, , , , 2
2018/2/23, , 72, , , , 2
2018/2/24, , 93, , , , 2
2018/2/25, , 95, , , , 2
2018/2/26, , 55, , , , 2
2018/2/27, , 39, , , , 1
2018/2/28, , 54, , , , 2
2018/3/1, , 99, , , , 2
2018/3/2, , 91, , , , 1
2018/3/3, , 53, , , , 1
2018/3/4, , 54, , , , 1
2018/3/5, , 75, , , , 2
2018/3/6, , 76, , , , 2
2018/3/7, , 61, , , , 1
2018/3/8, , 49, , , , 1
2018/3/9, , 43, , , , 1
2018/3/10, , 62, , , , 2
2018/3/11, , 82, , , , 2
2018/3/12, , 77, , , , 2
2018/3/13, , 41, , , , 2
2018/3/14, , 45, , , , 2
2018/3/15, , 30, , , , 2
2018/3/16, , 57, , , , 2
2018/3/17, , 56, , , , 2
2018/3/18, , 50, , , , 2
2018/3/19, , 58, , , , 2
2018/3/20, , 57, , , , 2
2018/3/21, , 67, , , , 2
2018/3/22, , 51, , , , 2
2018/3/23, , 45, , , , 2
2018/3/24, , 53, , , , 2
2018/3/25, , 72, , , , 2
2018/3/26, , 55, , , , 2
2018/3/27, , 73, , , , 2
2018/3/28, , 69, , , , 2
2018/3/29, , 66, , , , 2
2018/3/30, , 51, , , , 2
2018/3/31, , 47, , , , 2
2018/4/1, , 39, , , , 2
2017/10/2, , 36, , , , 
2017/10/3, , 51, , , , 
2017/10/4, , 40, , , , 
2017/10/5, , 22, , , , 
2017/10/6, , 29, , , , 
2017/10/7, , 48, , , , 
2017/10/8, , 71, , , , 
2017/10/9, , 38, , , , 
2017/10/10, , 57, , , , 
2017/10/11, , 64, , , , 1
2017/10/12, , 47, , , , 1
2017/10/13, , 67, , , , 
2017/10/14, , 49, , , , 
2017/10/15, , 30, , , , 
2017/10/16, , 24, , , , 
2017/10/17, , 36, , , , 
2017/10/18, , 60, , , , 
2017/10/19, , 45, , , , 
2017/10/20, , 60, , , , 1
2017/10/21, , 85, , , , 1
2017/10/22, , 75, , , , 
2017/10/23, , 55, , , , 
2017/10/24, , 46, , , , 
2017/10/25, , 38, , , , 
2017/10/26, , 54, , , , 1
2017/10/27, , 64, , , , 
2017/10/28, , 106, , , , 
2017/10/29, , 57, , , , 
2017/10/31, , 58, , , , 1
2017/11/1, , 66, , , , 1
2017/11/7, , 452, , , , 1
2017/11/8, , 74, , , , 1
2017/11/9, , 47, , , , 1
2017/11/10, , 52, , , , 1
2017/11/11, , 41, , , , 1
2017/11/12, , 54, , , , 1
2017/11/13, , 61, , , , 1
2017/11/14, , 47, , , , 1
2017/11/15, , 45, , , , 1
2017/11/16, , 80, , , , 1
2017/11/17, , 64, , , , 1
2017/11/18, , 33, , , , 1
2017/11/19, , 73, , , , 
2017/11/20, , 41, , , , 1
2017/11/21, , 34, , , , 1
2017/11/22, , 49, , , , 1
2017/11/23, , 56, , , , 1
2017/11/24, , 55, , , , 1
2017/11/25, , 56, , , , 1
2017/11/26, , 58, , , , 1
2017/11/27, , 47, , , , 1
2017/11/28, , 45, , , , 1
2017/11/29, , 77, , , , 1
2017/11/30, , 64, , , , 1
2017/12/1, , 60, , , , 1
2017/12/2, , 49, , , , 
2017/12/6, , 79, , , , 1
2017/12/7, , 56, , , , 1
2017/12/8, , 25, , , , 1
2017/12/9, , 27, , , , 1
2017/12/10, , 42, , , , 1
2017/12/11, , 20, , , , 1
2017/12/12, , 80, , , , 1
2017/12/13, , 61, , , , 1
2017/12/14, , 70, , , , 1
2017/12/15, , 87, , , , 1
2017/12/16, , 29, , , , 2
2017/12/17, , 83, , , , 2
2017/12/18, , 137, , , , 2
2017/12/19, , 164, , , , 2
2017/12/20, , 181, , , , 2
2017/12/21, , 96, , , , 
2017/7/2, , 67, , , , 
2017/7/3, , 47, , , , 
2017/7/4, , 63, , , , 
2017/7/5, , 74, , , , 
2017/7/6, , 71, , , , 
2017/7/7, , 64, , , , 
2017/7/8, , 62, , , , 
2017/7/9, , 37, , , , 
2017/7/10, , 39, , , , 
2017/7/11, , 44, , , , 
2017/7/12, , 44, , , , 
2017/7/13, , 46, , , , 
2017/7/14, , 43, , , , 
2017/7/15, , 57, , , , 
2017/7/16, , 50, , , , 
2017/7/17, , 43, , , , 
2017/7/18, , 60, , , , 
2017/7/19, , 61, , , , 
2017/7/20, , 54, , , , 
2017/7/21, , 55, , , , 1
2017/7/22, , 67, , , , 1
2017/7/23, , 60, , , , 1
2017/7/24, , 63, , , , 1
2017/7/25, , 98, , , , 1
2017/7/26, , 76, , , , 1
2017/7/27, , 55, , , , 1
2017/7/28, , 54, , , , 1
2017/7/29, , 87, , , , 1
2017/7/30, , 86, , , , 1
2017/7/31, , 53, , , , 1
2017/8/1, , 69, , , , 1
2017/8/2, , 62, , , , 1
2017/8/3, , 60, , , , 
2017/8/4, , 64, , , , 
2017/8/5, , 62, , , , 
2017/8/6, , 62, , , , 
2017/8/7, , 76, , , , 
2017/8/8, , 77, , , , 
2017/8/9, , 82, , , , 
2017/8/10, , 73, , , , 
2017/8/11, , 41, , , , 
2017/8/12, , 53, , , , 
2017/8/13, , 45, , , , 
2017/8/14, , 47, , , , 
2017/8/15, , 75, , , , 
2017/8/16, , 76, , , , 
2017/8/17, , 64, , , , 
2017/8/18, , 65, , , , 
2017/8/19, , 65, , , , 
2017/8/20, , 52, , , , 
2017/8/21, , 43, , , , 
2017/8/22, , 51, , , , 
2017/8/23, , 51, , , , 
2017/8/24, , 49, , , , 
2017/8/25, , 71, , , , 
2017/8/26, , 52, , , , 
2017/8/27, , 47, , , , 
2017/8/28, , 32, , , , 
2017/8/29, , 39, , , , 
2017/8/30, , 46, , , , 
2017/8/31, , 59, , , , 
2017/9/1, , 39, , , , 
2017/9/2, , 65, , , , 
2017/9/3, , 38, , , , 
2017/9/4, , 27, , , , 
2017/9/5, , 39, , , , 
2017/9/6, , 54, , , , 
2017/9/27, , 28, , , , 
2017/9/28, , 18, , , , 
2017/9/29, , 21, , , , 
2017/9/30, , 24, , , , 
2017/10/1, , 38, , , , 
2017/4/2, , 79, , , , 1
2017/4/3, , 60, , , , 1
2017/4/4, , 62, , , , 1
2017/4/5, , 103, , , , 1
2017/4/6, , 92, , , , 1
2017/4/7, , 60, , , , 1
2017/4/8, , 45, , , , 
2017/4/10, , 63, , , , 1
2017/4/11, , 60, , , , 1
2017/4/12, , 53, , , , 1
2017/4/13, , 40, , , , 1
2017/4/14, , 32, , , , 1
2017/4/15, , 26, , , , 1
2017/4/16, , 36, , , , 1
2017/4/17, , 46, , , , 1
2017/4/18, , 45, , , , 1
2017/4/19, , 58, , , , 1
2017/4/20, , 48, , , , 1
2017/4/21, , 60, , , , 1
2017/4/22, , 63, , , , 1
2017/4/23, , 47, , , , 1
2017/4/24, , 26, , , , 
2017/4/25, , 40, , , , 
2017/4/26, , 51, , , , 
2017/4/27, , 76, , , , 
2017/4/28, , 75, , , , 
2017/4/29, , 92, , , , 
2017/4/30, , 92, , , , 
2017/5/1, , 90, , , , 
2017/5/2, , 60, , , , 
2017/5/3, , 63, , , , 
2017/5/4, , 87, , , , 
2017/5/5, , 51, , , , 
2017/5/6, , 55, , , , 
2017/5/7, , 58, , , , 
2017/5/8, , 45, , , , 
2017/5/9, , 58, , , , 
2017/5/10, , 54, , , , 
2017/5/11, , 69, , , , 
2017/5/12, , 76, , , , 
2017/5/13, , 65, , , , 
2017/5/14, , 57, , , , 
2017/5/15, , 40, , , , 
2017/5/16, , 51, , , , 
2017/5/17, , 61, , , , 
2017/5/18, , 81, , , , 
2017/5/19, , 72, , , , 
2017/5/20, , 68, , , , 
2017/5/21, , 58, , , , 
2017/5/22, , 31, , , , 
2017/5/23, , 38, , , , 
2017/5/24, , 40, , , , 
2017/5/25, , 37, , , , 1
2017/5/26, , 78, , , , 1
2017/5/27, , 78, , , , 1
2017/5/28, , 71, , , , 
2017/5/29, , 67, , , , 
2017/5/30, , 43, , , , 
2017/5/31, , 34, , , , 
2017/6/1, , 37, , , , 
2017/6/2, , 42, , , , 
2017/6/3, , 32, , , , 
2017/6/4, , 28, , , , 
2017/6/5, , 32, , , , 
2017/6/6, , 45, , , , 
2017/6/7, , 67, , , , 
2017/6/8, , 35, , , , 
2017/6/9, , 45, , , , 
2017/6/10, , 57, , , , 
2017/6/11, , 51, , , , 
2017/6/12, , 38, , , , 
2017/6/13, , 44, , , , 
2017/6/14, , 56, , , , 
2017/6/15, , 37, , , , 
2017/6/16, , 41, , , , 
2017/6/17, , 50, , , , 
2017/6/18, , 64, , , , 
2017/6/19, , 48, , , , 
2017/6/20, , 52, , , , 
2017/6/21, , 36, , , , 
2017/6/22, , 47, , , , 
2017/6/23, , 31, , , , 
2017/6/24, , 68, , , , 
2017/6/25, , 60, , , , 
2017/6/26, , 28, , , , 1
2017/6/27, , 36, , , , 1
2017/6/28, , 43, , , , 6
2017/6/29, , 48, , , , 
2017/6/30, , 65, , , , 
2017/7/1, , 64, , , , 
2017/1/10, , 118, , , , 1
2017/1/11, , 95, , , , 1
2017/1/12, , 102, , , , 1
2017/1/13, , 98, , , , 
2017/1/14, , 70, , , , 
2017/1/15, , 27, , , , 
2017/1/16, , 48, , , , 
2017/1/17, , 55, , , , 
2017/1/18, , 53, , , , 1
2017/1/19, , 86, , , , 
2017/1/20, , 60, , , , 
2017/1/21, , 76, , , , 
2017/1/22, , 198, , , , 
2017/1/23, , 82, , , , 
2017/1/24, , 58, , , , 1
2017/1/25, , 130, , , , 
2017/1/26, , 104, , , , 
2017/1/27, , 25, , , , 
2017/1/28, , 50, , , , 
2017/1/29, , 9, , , , 
2017/1/31, , 50, , , , 1
2017/2/1, , 82, , , , 1
2017/2/2, , 89, , , , 1
2017/2/3, , 69, , , , 1
2017/2/4, , 84, , , , 1
2017/2/5, , 140, , , , 1
2017/2/6, , 110, , , , 1
2017/2/7, , 98, , , , 1
2017/2/8, , 62, , , , 
2017/2/9, , 51, , , , 
2017/2/10, , 40, , , , 1
2017/2/11, , 145, , , , 1
2017/2/12, , 115, , , , 1
2017/2/13, , 73, , , , 
2017/2/14, , 56, , , , 
2017/2/15, , 65, , , , 
2017/2/16, , 44, , , , 
2017/2/17, , 34, , , , 1
2017/2/18, , 72, , , , 1
2017/2/19, , 42, , , , 1
2017/2/20, , 67, , , , 
2017/2/21, , 76, , , , 1
2017/2/22, , 40, , , , 1
2017/2/23, , 55, , , , 
2017/2/25, , 95, , , , 1
2017/2/26, , 69, , , , 1
2017/2/27, , 70, , , , 1
2017/2/28, , 56, , , , 1
2017/3/1, , 100, , , , 
2017/3/3, , 50, , , , 1
2017/3/4, , 45, , , , 1
2017/3/5, , 48, , , , 1
2017/3/6, , 65, , , , 1
2017/3/7, , 68, , , , 1
2017/3/8, , 66, , , , 1
2017/3/9, , 45, , , , 1
2017/3/10, , 48, , , , 1
2017/3/11, , 79, , , , 1
2017/3/12, , 44, , , , 1
2017/3/13, , 31, , , , 1
2017/3/14, , 38, , , , 1
2017/3/15, , 43, , , , 1
2017/3/16, , 84, , , , 1
2017/3/17, , 64, , , , 1
2017/3/18, , 88, , , , 1
2017/3/19, , 71, , , , 1
2017/3/20, , 48, , , , 1
2017/3/21, , 60, , , , 1
2017/3/22, , 72, , , , 1
2017/3/23, , 81, , , , 1
2017/3/24, , 57, , , , 1
2017/3/25, , 73, , , , 1
2017/3/26, , 63, , , , 1
2017/3/27, , 64, , , , 1
2017/3/28, , 79, , , , 1
2017/3/29, , 89, , , , 
2017/3/31, , 58, , , , 1
2017/4/1, , 74, , , , 1
2016/10/29, , 51, , , , 
2016/10/30, , 42, , , , 
2016/10/31, , 28, , , , 
2016/11/1, , 59, , , , 
2016/11/2, , 59, , , , 
2016/11/3, , 57, , , , 
2016/11/4, , 29, , , , 
2016/11/5, , 22, , , , 
2016/11/6, , 42, , , , 
2016/11/7, , 22, , , , 
2016/11/8, , 47, , , , 
2016/11/9, , 40, , , , 
2016/11/10, , 32, , , , 
2016/11/11, , 38, , , , 1
2016/11/12, , 52, , , , 
2016/11/13, , 38, , , , 
2016/11/14, , 44, , , , 1
2016/11/15, , 91, , , , 1
2016/11/16, , 64, , , , 
2016/11/17, , 59, , , , 
2016/11/18, , 49, , , , 
2016/11/19, , 76, , , , 
2016/11/20, , 53, , , , 
2016/11/21, , 38, , , , 
2016/11/22, , 57, , , , 1
2016/11/23, , 95, , , , 1
2016/11/24, , 78, , , , 
2016/11/25, , 59, , , , 
2016/11/26, , 55, , , , 
2016/11/27, , 37, , , , 
2016/11/28, , 31, , , , 
2016/11/29, , 99, , , , 
2016/11/30, , 72, , , , 1
2016/12/1, , 77, , , , 1
2016/12/2, , 91, , , , 
2016/12/3, , 85, , , , 1
2016/12/4, , 87, , , , 
2016/12/5, , 26, , , , 
2016/12/6, , 43, , , , 
2016/12/7, , 42, , , , 1
2016/12/8, , 93, , , , 
2016/12/9, , 19, , , , 1
2016/12/10, , 70, , , , 1
2016/12/11, , 97, , , , 1
2016/12/12, , 85, , , , 1
2016/12/13, , 99, , , , 1
2016/12/14, , 116, , , , 1
2016/12/15, , 130, , , , 
2016/12/16, , 63, , , , 1
2016/12/17, , 107, , , , 1
2016/12/18, , 77, , , , 
2016/12/19, , 91, , , , 
2016/12/20, , 52, , , , 1
2016/12/21, , 153, , , , 1
2016/12/22, , 192, , , , 1
2016/12/23, , 97, , , , 
2016/12/24, , 74, , , , 1
2016/12/25, , 94, , , , 
2016/12/26, , 85, , , , 
2016/12/27, , 90, , , , 
2016/12/28, , 75, , , , 
2018/4/16, , , , , , 2
2018/6/25, , , , , , 2
2018/7/1, , , , , , 2
2018/1/4, , , , , , 1
2018/2/6, , , , , , 2
2017/10/30, , , , , , 1
2017/11/2, , , , , , 1
2017/11/3, , , , , , 1
2017/11/4, , , , , , 1
2017/11/5, , , , , , 1
2017/11/6, , , , , , 1
2017/12/5, , , , , , 1
2017/9/26, , , , , , 
2017/4/9, , , , , , 1
2017/1/9, , , , , , 1
2017/1/30, , , , , , 
2017/2/24, , , , , , 1
2017/3/2, , , , , , 1
2017/3/30, , , , , , 1
2016/10/28, , , , , , 
