date, pm25, pm10, o3, no2, so2, co
2018/3/17, , 90, , , , 
2018/3/18, , 71, , , , 
2018/3/19, , 94, , , , 
2018/3/20, , 83, , , , 
2018/3/21, , 78, , , , 
2018/3/22, , 63, , , , 
2018/3/23, , 52, , , , 
2018/3/24, , 68, , , , 
2018/3/25, , 87, , , , 
2018/3/26, , 89, , , , 
2018/3/27, , 85, , , , 
2018/3/28, , 88, , , , 
2018/3/29, , 83, , , , 
2018/3/30, , 56, , , , 
2018/3/31, , 67, , , , 
2018/4/1, , 57, , , , 
2017/10/2, , 57, , , , 
2017/10/3, , 68, , , , 
2017/10/4, , 38, , , , 
2017/10/5, , 22, , , , 
2017/10/6, , 18, , , , 
2017/10/7, , 42, , , , 
2017/10/8, , 103, , , , 
2017/10/9, , 85, , , , 
2017/10/10, , 105, , , , 
2017/10/11, , 45, , , , 
2017/10/12, , 36, , , , 
2017/10/13, , 72, , , , 
2017/10/14, , 61, , , , 
2017/10/15, , 50, , , , 
2017/10/16, , 76, , , , 
2017/10/17, , 39, , , , 
2017/10/18, , 99, , , , 
2017/10/19, , 120, , , , 1
2017/10/20, , 69, , , , 
2017/10/21, , 83, , , , 
2017/10/22, , 88, , , , 
2017/10/23, , 105, , , , 
2017/10/24, , 61, , , , 
2017/10/25, , 56, , , , 
2017/10/26, , 102, , , , 
2017/10/27, , 137, , , , 1
2017/10/28, , 140, , , , 
2017/10/29, , 52, , , , 
2017/10/30, , 75, , , , 
2017/10/31, , 125, , , , 1
2017/11/1, , 105, , , , 
2017/11/2, , 147, , , , 1
2017/11/3, , 147, , , , 1
2017/11/4, , 120, , , , 
2017/11/5, , 128, , , , 1
2017/11/6, , 125, , , , 
2017/11/7, , 112, , , , 
2017/11/8, , 111, , , , 
2017/11/9, , 64, , , , 
2017/11/11, , 40, , , , 
2017/11/12, , 63, , , , 
2017/11/13, , 72, , , , 
2017/11/14, , 62, , , , 
2017/11/16, , 128, , , , 1
2017/11/17, , 87, , , , 
2017/11/18, , 140, , , , 
2017/11/19, , 122, , , , 
2017/11/20, , 44, , , , 
2017/11/21, , 52, , , , 
2017/11/22, , 96, , , , 
2017/11/23, , 69, , , , 
2017/11/24, , 112, , , , 
2017/11/25, , 148, , , , 1
2017/11/26, , 114, , , , 1
2017/11/27, , 71, , , , 
2017/11/28, , 85, , , , 
2017/11/29, , 106, , , , 
2017/11/30, , 101, , , , 
2017/12/1, , 151, , , , 
2017/12/2, , 72, , , , 
2017/12/6, , 65, , , , 
