date, pm25, pm10, o3, no2, so2, co
2018/2/13, , 30, , , , 2
2018/2/14, , 50, , , , 2
2018/2/15, , 70, , , , 3
2018/2/16, , 101, , , , 3
2018/2/17, , 87, , , , 2
2018/2/18, , 65, , , , 2
2018/2/19, , 53, , , , 2
2018/2/20, , 65, , , , 2
2018/2/21, , 76, , , , 2
2018/2/22, , 75, , , , 2
2018/2/23, , 25, , , , 3
2018/2/24, , 65, , , , 3
2018/2/25, , 83, , , , 2
2018/2/26, , 59, , , , 2
2018/2/27, , 52, , , , 3
2018/2/28, , 60, , , , 3
2018/3/1, , 99, , , , 2
2018/3/2, , 99, , , , 2
2018/3/3, , 53, , , , 2
2018/3/4, , 64, , , , 2
2018/3/5, , 60, , , , 2
2018/3/6, , 69, , , , 2
2018/3/7, , 46, , , , 2
2018/3/8, , 60, , , , 2
2018/3/9, , 58, , , , 2
2018/3/10, , 52, , , , 3
2018/3/11, , 77, , , , 2
2018/3/12, , 90, , , , 2
2018/3/13, , 36, , , , 3
2018/3/14, , 56, , , , 3
2018/3/15, , 39, , , , 3
2018/3/16, , 58, , , , 3
2018/3/17, , 96, , , , 3
2018/3/18, , 62, , , , 3
2018/3/19, , 76, , , , 3
2018/3/20, , 76, , , , 3
2018/3/21, , 71, , , , 3
2018/3/22, , 58, , , , 3
2018/3/23, , 51, , , , 3
2018/3/24, , 57, , , , 3
2018/3/25, , 80, , , , 3
2018/3/26, , 70, , , , 3
2018/3/27, , 75, , , , 3
2018/3/28, , 81, , , , 3
2018/3/29, , 68, , , , 3
2018/3/30, , 45, , , , 3
2018/3/31, , 57, , , , 3
2018/4/1, , 48, , , , 3
2017/10/2, , 51, , , , 1
2017/10/3, , 54, , , , 1
2017/10/4, , 34, , , , 
2017/10/5, , 21, , , , 1
2017/10/6, , 20, , , , 1
2017/10/7, , 40, , , , 1
2017/10/8, , 103, , , , 1
2017/10/9, , 64, , , , 1
2017/10/10, , 82, , , , 1
2017/10/11, , 41, , , , 1
2017/10/12, , 24, , , , 1
2017/10/13, , 65, , , , 1
2017/10/14, , 55, , , , 1
2017/10/15, , 38, , , , 1
2017/10/16, , 49, , , , 1
2017/10/17, , 30, , , , 1
2017/10/18, , 61, , , , 1
2017/10/19, , 96, , , , 1
2017/10/20, , 61, , , , 1
2017/10/21, , 64, , , , 1
2017/10/22, , 71, , , , 1
2017/10/23, , 52, , , , 1
2017/10/24, , 35, , , , 1
2017/10/25, , 39, , , , 1
2017/10/27, , 120, , , , 1
2017/10/28, , 139, , , , 1
2017/10/29, , 42, , , , 1
2017/10/30, , 50, , , , 1
2017/10/31, , 120, , , , 1
2017/11/1, , 79, , , , 1
2017/11/2, , 121, , , , 1
2017/11/3, , 134, , , , 1
2017/11/4, , 91, , , , 1
2017/11/5, , 104, , , , 1
2017/11/6, , 77, , , , 1
2017/11/7, , 80, , , , 1
2017/11/8, , 88, , , , 1
2017/11/9, , 54, , , , 1
2017/11/11, , 24, , , , 1
2017/11/12, , 43, , , , 1
2017/11/13, , 55, , , , 1
2017/11/14, , 45, , , , 1
2017/11/16, , 113, , , , 1
2017/11/17, , 74, , , , 1
2017/11/18, , 79, , , , 1
2017/11/19, , 113, , , , 1
2017/11/20, , 35, , , , 1
2017/11/21, , 41, , , , 1
2017/11/22, , 95, , , , 1
2017/11/23, , 68, , , , 1
2017/11/24, , 93, , , , 1
2017/11/25, , 117, , , , 2
2017/11/26, , 144, , , , 2
2017/11/27, , 51, , , , 1
2017/11/28, , 58, , , , 1
2017/11/29, , 84, , , , 1
2017/11/30, , 73, , , , 1
2017/12/2, , 56, , , , 1
2017/12/6, , 69, , , , 1
2017/12/7, , 35, , , , 1
2017/12/8, , 13, , , , 1
2017/12/9, , 16, , , , 1
2017/12/10, , 36, , , , 1
2017/12/11, , 79, , , , 2
2017/12/12, , 143, , , , 3
2017/12/13, , 108, , , , 2
2017/12/14, , 119, , , , 2
2017/12/15, , 168, , , , 3
2017/12/17, , 75, , , , 2
2017/12/18, , 125, , , , 2
2017/12/19, , 101, , , , 2
2017/12/20, , 157, , , , 2
2017/12/21, , 102, , , , 2
2017/7/2, , 70, , , , 1
2017/7/3, , 49, , , , 1
2017/7/4, , 49, , , , 1
2017/7/5, , 58, , , , 1
2017/7/6, , 71, , , , 1
2017/7/7, , 55, , , , 1
2017/7/8, , 50, , , , 1
2017/7/9, , 32, , , , 1
2017/7/10, , 31, , , , 1
2017/7/11, , 27, , , , 1
2017/7/12, , 37, , , , 1
2017/7/13, , 35, , , , 1
2017/7/14, , 47, , , , 1
2017/7/15, , 50, , , , 1
2017/7/16, , 47, , , , 1
2017/7/17, , 30, , , , 1
2017/7/18, , 32, , , , 1
2017/7/19, , 44, , , , 1
2017/7/20, , 43, , , , 1
2017/7/21, , 75, , , , 1
2017/7/22, , 48, , , , 1
2017/7/23, , 50, , , , 1
2017/7/24, , 55, , , , 1
2017/7/25, , 85, , , , 1
2017/7/26, , 89, , , , 1
2017/7/27, , 39, , , , 1
2017/7/28, , 45, , , , 1
2017/7/29, , 52, , , , 1
2017/7/30, , 61, , , , 1
2017/7/31, , 50, , , , 1
2017/8/1, , 66, , , , 1
2017/8/2, , 51, , , , 1
2017/8/3, , 42, , , , 1
2017/8/4, , 45, , , , 1
2017/8/5, , 50, , , , 1
2017/8/6, , 46, , , , 1
2017/8/7, , 52, , , , 1
2017/8/8, , 57, , , , 1
2017/8/9, , 38, , , , 
2017/8/11, , 30, , , , 
2017/8/12, , 37, , , , 
2017/8/13, , 34, , , , 
2017/8/14, , 44, , , , 
2017/8/15, , 64, , , , 
2017/8/16, , 57, , , , 
2017/8/17, , 49, , , , 
2017/8/18, , 53, , , , 
2017/8/19, , 54, , , , 
2017/8/20, , 47, , , , 
2017/8/21, , 36, , , , 
2017/8/22, , 34, , , , 
2017/8/23, , 35, , , , 
2017/8/24, , 55, , , , 
2017/8/25, , 34, , , , 
2017/8/26, , 29, , , , 
2017/8/27, , 89, , , , 
2017/8/28, , 28, , , , 
2017/8/29, , 33, , , , 
2017/8/30, , 44, , , , 
2017/8/31, , 44, , , , 
2017/9/1, , 51, , , , 
2017/9/2, , 43, , , , 
2017/9/5, , 33, , , , 
2017/9/6, , 43, , , , 
2017/9/12, , 52, , , , 
2017/9/13, , 57, , , , 
2017/9/14, , 96, , , , 1
2017/9/15, , 83, , , , 1
2017/9/16, , 72, , , , 
2017/9/17, , 56, , , , 
2017/9/18, , 28, , , , 
2017/9/19, , 34, , , , 
2017/9/20, , 42, , , , 
2017/9/21, , 42, , , , 
2017/9/22, , 35, , , , 
2017/9/23, , 27, , , , 
2017/9/24, , 28, , , , 
2017/9/25, , 19, , , , 
2017/9/26, , 125, , , , 
2017/9/27, , 31, , , , 
2017/9/28, , 17, , , , 
2017/9/29, , 20, , , , 1
2017/9/30, , 28, , , , 1
2017/10/1, , 34, , , , 1
2017/4/2, , 90, , , , 3
2017/4/3, , 72, , , , 3
2017/4/4, , 64, , , , 3
2017/4/5, , 73, , , , 3
2017/4/6, , 115, , , , 3
2017/4/7, , 75, , , , 3
2017/4/8, , 52, , , , 3
2017/4/10, , 60, , , , 3
2017/4/11, , 60, , , , 3
2017/4/12, , 72, , , , 3
2017/4/13, , 34, , , , 3
2017/4/14, , 46, , , , 3
2017/4/15, , 42, , , , 3
2017/4/16, , 47, , , , 3
2017/4/17, , 50, , , , 3
2017/4/18, , 49, , , , 3
2017/4/19, , 59, , , , 3
2017/4/21, , 55, , , , 3
2017/4/22, , 58, , , , 3
2017/4/23, , 59, , , , 3
2017/4/25, , 64, , , , 3
2017/4/26, , 70, , , , 2
2017/4/27, , 89, , , , 
2017/4/28, , 137, , , , 
2017/4/29, , 107, , , , 
2017/4/30, , 122, , , , 
2017/5/1, , 89, , , , 
2017/5/2, , 64, , , , 
2017/5/3, , 66, , , , 
2017/5/4, , 91, , , , 
2017/5/5, , 50, , , , 
2017/5/6, , 74, , , , 
2017/5/7, , 66, , , , 
2017/5/8, , 45, , , , 
2017/5/9, , 47, , , , 
2017/5/10, , 56, , , , 
2017/5/11, , 84, , , , 
2017/5/12, , 73, , , , 
2017/5/13, , 71, , , , 
2017/5/14, , 79, , , , 
2017/5/15, , 44, , , , 
2017/5/16, , 165, , , , 
2017/5/17, , 70, , , , 
2017/5/18, , 113, , , , 
2017/5/19, , 207, , , , 
2017/5/20, , 79, , , , 
2017/5/21, , 61, , , , 
2017/5/22, , 54, , , , 
2017/5/23, , 27, , , , 
2017/5/24, , 51, , , , 
2017/5/25, , 36, , , , 
2017/5/26, , 68, , , , 
2017/5/27, , 76, , , , 
2017/5/28, , 90, , , , 
2017/5/29, , 83, , , , 
2017/5/30, , 46, , , , 
2017/5/31, , 46, , , , 
2017/6/1, , 37, , , , 
2017/6/2, , 44, , , , 
2017/6/3, , 43, , , , 
2017/6/4, , 37, , , , 
2017/6/5, , 40, , , , 
2017/6/6, , 126, , , , 
2017/6/7, , 52, , , , 
2017/6/8, , 28, , , , 
2017/6/9, , 53, , , , 
2017/6/10, , 67, , , , 
2017/6/11, , 57, , , , 
2017/6/12, , 41, , , , 
2017/6/13, , 53, , , , 
2017/6/14, , 69, , , , 
2017/6/15, , 47, , , , 
2017/6/16, , 46, , , , 
2017/6/17, , 204, , , , 
2017/6/18, , 79, , , , 
2017/6/19, , 67, , , , 
2017/6/20, , 51, , , , 
2017/6/21, , 38, , , , 
2017/6/22, , 48, , , , 
2017/6/23, , 58, , , , 1
2017/6/24, , 92, , , , 1
2017/6/25, , 65, , , , 1
2017/6/26, , 26, , , , 1
2017/6/27, , 26, , , , 1
2017/6/28, , 29, , , , 1
2017/6/29, , 50, , , , 1
2017/6/30, , 55, , , , 1
2017/7/1, , 57, , , , 1
2017/1/10, , 113, , , , 3
2017/1/11, , 133, , , , 3
2017/1/12, , 122, , , , 2
2017/1/13, , 111, , , , 2
2017/1/14, , 66, , , , 2
2017/1/15, , 41, , , , 2
2017/1/16, , 45, , , , 2
2017/1/17, , 55, , , , 2
2017/1/18, , 52, , , , 2
2017/1/19, , 69, , , , 2
2017/1/20, , 99, , , , 2
2017/1/21, , 111, , , , 2
2017/1/22, , 157, , , , 2
2017/1/23, , 37, , , , 2
2017/1/24, , 80, , , , 2
2017/1/25, , 179, , , , 3
2017/1/26, , 63, , , , 2
2017/1/27, , 61, , , , 2
2017/1/28, , 42, , , , 2
2017/1/29, , 9, , , , 2
2017/1/31, , 124, , , , 2
2017/2/1, , 138, , , , 2
2017/2/2, , 151, , , , 3
2017/2/3, , 149, , , , 3
2017/2/4, , 76, , , , 2
2017/2/5, , 48, , , , 2
2017/2/6, , 75, , , , 2
2017/2/7, , 194, , , , 4
2017/2/8, , 172, , , , 4
2017/2/9, , 99, , , , 2
2017/2/10, , 66, , , , 2
2017/2/11, , 89, , , , 2
2017/2/12, , 160, , , , 3
2017/2/13, , 69, , , , 2
2017/2/14, , 63, , , , 2
2017/2/15, , 47, , , , 2
2017/2/17, , 57, , , , 2
2017/2/18, , 99, , , , 3
2017/2/19, , 142, , , , 3
2017/2/20, , 78, , , , 2
2017/2/21, , 46, , , , 2
2017/2/22, , 46, , , , 2
2017/2/23, , 40, , , , 
2017/2/25, , 88, , , , 2
2017/2/26, , 79, , , , 2
2017/2/27, , 91, , , , 3
2017/2/28, , 80, , , , 2
2017/3/1, , 100, , , , 2
2017/3/3, , 54, , , , 2
2017/3/4, , 58, , , , 2
2017/3/5, , 39, , , , 3
2017/3/6, , 69, , , , 3
2017/3/7, , 80, , , , 3
2017/3/8, , 62, , , , 2
2017/3/10, , 66, , , , 3
2017/3/11, , 56, , , , 2
2017/3/12, , 52, , , , 3
2017/3/13, , 29, , , , 2
2017/3/14, , 44, , , , 2
2017/3/15, , 105, , , , 3
2017/3/16, , 98, , , , 3
2017/3/17, , 75, , , , 2
2017/3/18, , 93, , , , 3
2017/3/19, , 91, , , , 2
2017/3/20, , 66, , , , 2
2017/3/21, , 73, , , , 2
2017/3/22, , 118, , , , 3
2017/3/23, , 95, , , , 3
2017/3/24, , 78, , , , 2
2017/3/25, , 81, , , , 3
2017/3/26, , 106, , , , 3
2017/3/27, , 89, , , , 3
2017/3/28, , 93, , , , 3
2017/3/29, , 103, , , , 3
2017/3/31, , 91, , , , 3
2017/4/1, , 102, , , , 3
2016/10/29, , 56, , , , 1
2016/10/30, , 57, , , , 1
2016/10/31, , 34, , , , 1
2016/11/1, , 55, , , , 1
2016/11/2, , 63, , , , 1
2016/11/3, , 37, , , , 1
2016/11/4, , 31, , , , 1
2016/11/5, , 26, , , , 1
2016/11/6, , 36, , , , 1
2016/11/7, , 20, , , , 1
2016/11/9, , 28, , , , 1
2016/11/10, , 31, , , , 1
2016/11/11, , 26, , , , 1
2016/11/12, , 50, , , , 1
2016/11/13, , 34, , , , 1
2016/11/14, , 31, , , , 1
2016/11/15, , 78, , , , 2
2016/11/16, , 116, , , , 2
2016/11/17, , 129, , , , 2
2016/11/18, , 83, , , , 1
2016/11/19, , 70, , , , 1
2016/11/20, , 30, , , , 1
2016/11/21, , 49, , , , 1
2016/11/23, , 145, , , , 2
2016/11/24, , 104, , , , 2
2016/11/25, , 62, , , , 1
2016/11/26, , 60, , , , 1
2016/11/27, , 39, , , , 1
2016/11/28, , 32, , , , 1
2016/11/29, , 58, , , , 1
2016/11/30, , 93, , , , 2
2016/12/1, , 58, , , , 1
2016/12/2, , 62, , , , 1
2016/12/3, , 65, , , , 2
2016/12/4, , 56, , , , 2
2016/12/5, , 12, , , , 1
2016/12/6, , 45, , , , 1
2016/12/7, , 129, , , , 2
2016/12/8, , 82, , , , 2
2016/12/9, , 23, , , , 1
2016/12/10, , 32, , , , 1
2016/12/11, , 41, , , , 2
2016/12/12, , 121, , , , 3
2016/12/13, , 101, , , , 2
2016/12/14, , 81, , , , 2
2016/12/15, , 72, , , , 1
2016/12/16, , 25, , , , 1
2016/12/17, , 92, , , , 2
2016/12/18, , 158, , , , 3
2016/12/19, , 88, , , , 1
2016/12/20, , 23, , , , 1
2016/12/21, , 64, , , , 1
2016/12/22, , 151, , , , 2
2016/12/23, , 117, , , , 3
2016/12/24, , 92, , , , 3
2016/12/25, , 132, , , , 3
2016/12/26, , 102, , , , 2
2016/12/27, , 74, , , , 2
2016/12/28, , 34, , , , 1
2018/1/4, , , , , , 2
